"","YPLLRate","HealthBadDaysMentAvg","HospPrevRate","Income20thpcntl","InjuryDeathRate","LBWPct","LifeExpect","MammAnnualPct","PhysInactPct","SmokersPct","UnemployedPct","UninsAdultPct","VaccinatedPct"
"1010",9761.7701927,4.7755887905,5063,20038,110.53562405,7.8895463511,76.134962493,41,28,19.740688937,4.7241188411,6.4767199444,50
"1011",7246.0522675,4.8173515352,6196,14437,69.906170385,7.1190211346,77.464683259,36,27,19.391674666,3.9069126378,7.1412670852,48
"1012",8892.0779563,4.527998859,5638,24827,105.0351922,8.0192259044,77.001615618,44,23.9,19.092630559,3.2950722343,5.1657211108,55
"1014",12596.821544,4.9079922716,9367,15749,115.5789199,8.7037037037,72.39781546,38,30,22.397978727,4.1176470588,9.1131000814,38
"1015",10941.674072,5.3149544594,5936,11757,102.52627697,8.5477178423,74.396110354,34,39.8,22.668578107,9.2177077016,7.4172099929,45
"1016",12001.621176,5.3386882816,9954,13828,121.28562765,8.4782608696,74.335891643,29,31.3,26.447681527,4.6629046629,9.5723948183,32
"1017",10557.795609,4.9276833831,6652,17223,69.061345812,9.0951019279,74.889805303,37,31.4,23.473893324,5.2468514867,7.4789695058,42
"1018",10640.491122,4.6684004766,4165,21662,99.093130842,9.0696898966,74.811351144,43,27.2,18.851199881,4.1216137658,6.2155599141,46
"1019",13419.795325,5.6839911008,10324,9713,101.55033512,11.946666667,70.998978653,19,35.3,29.309918054,7.0676115687,9.4807341045,28
"1020",9211.1649469,5.3426610777,11805,13429,119.61253382,8.7108013937,75.508367014,28,36,23.363064999,5.4794520548,9.3539703903,32
"1022",9517.3725893,4.9475705982,12534,11138,113.07168149,7.8799249531,74.810061957,30,32.3,21.374029225,4.4671346522,8.5503814786,14
"1023",8500.6450281,4.4297515865,4116,21890,72.791295525,7.831839522,76.643058031,50,27.4,17.34145221,3.9506018576,6.6543182094,51
"1024",8582.3178322,4.8759848006,6518,17319,84.111224725,6.8741893645,76.48275255,35,23.5,21.710388229,5.2999178307,8.5856546898,42
"1025",11599.979269,5.4665247286,5908,12538,92.253354068,10.891089109,76.735279145,31,36.3,27.281702655,9.2753623188,7.1314102564,37
"1026",14464.705368,5.4736892679,8505,11843,141.05357243,8.8345864662,71.388440648,35,37.1,25.155351863,5.4835680751,8.2588487665,29
"1027",7528.930619,4.2617754009,3752,22401,82.039770414,8.5254273353,78.19254859,46,20.3,19.628755841,3.3177198611,8.5134774486,54
"1028",10775.218327,4.9301809154,5829,16957,75.792026679,8.0202312139,74.11997509,35,28.1,22.118633369,5.4379680886,9.3541468065,38
"1029",14451.871516,5.7558540045,11617,12576,122.10276082,10.436893204,70.96648442,29,36.9,24.819658083,6.6012652425,7.4916912851,33
"1030",10071.73732,4.5322550899,5933,27690,89.244987407,9.9002675748,75.266499397,32,25.5,19.083105935,3.7363777893,6.778636211,44
"1033",9618.227903,4.745056732,4382,22003,90.20469527,9.7949886105,76.156351915,37,27,20.414659705,4.4326010659,8.2906954709,42
"1034",11768.335751,5.0546547304,4201,19609,103.4814696,8.4712371946,73.26754121,34,36.6,23.13007571,4.3140932731,7.2889676803,48
"1035",9211.1550448,5.0766714503,9057,16686,86.789278845,7.455382844,75.466791985,38,37.8,22.131569726,5.0301029326,8.664293743,43
"1036",11886.493927,5.1309292258,7720,17697,120.35527659,8.4169210641,72.865488005,33,35.7,24.256289871,4.9113233288,8.1411764706,43
"1037",8796.0201204,4.8861016091,7517,16262,90.535426512,8.0301129235,75.851285085,35,30.1,21.109029745,4.2947202522,9.4304676648,44
"1038",9398.3838009,4.9301628676,7177,21145,95.501382257,8.6311787072,75.384153916,41,32.8,20.242957151,6.6498253956,6.1603953614,48
"1040",8104.2916673,4.5379057313,6007,23670,70.127005743,7.5714285714,77.357026839,39,31.8,21.198974015,4.05094712,5.8335671749,45
"1041",14335.991989,5.7539154753,13164,10549,109.4332971,10.635696822,70.495932785,26,32.5,26.708551866,7.430576747,8.3376255473,25
"1042",10750.601475,4.7079756068,5121,17941,132.53527148,8.2958199357,74.459714033,34,31.8,20.025317066,4.1384067134,7.3975044563,52
"1043",9405.2887675,5.1596593917,5635,14855,101.777354,7.8551532033,74.912859943,34,35.4,23.039425609,3.9826839827,8.7518328446,38
"1044",9445.3212868,4.8875329972,6529,18820,72.83889597,10.658865429,75.682390052,42,31.2,21.496579367,3.8412927688,6.643850904,48
"1045",8931.9001416,4.8156132793,5097,21748,101.10967872,7.7173030057,75.283776555,39,24,20.796786821,3.8861053403,7.8294819036,43
"1047",10402.172443,4.8303146605,5881,18043,94.711435642,8.2826144483,74.041077071,40,33.1,20.444771194,4.4188579431,7.8461129871,46
"1048",11764.508413,5.4462660808,5775,12945,83.729553542,9.9653379549,72.659379976,31,36.9,26.508722819,6.9953849891,7.9750778816,36
"1049",9908.826528,4.2532567196,5562,22609,97.815633585,9.1423633614,75.801674444,46,24.9,19.826956296,4.0612900568,7.5345661887,51
"1050",8622.2099422,4.5902199312,4072,24169,96.026338653,8.6274509804,77.349973704,45,29.2,20.240604802,3.632923368,8.7689067586,53
"1051",12365.782555,5.0437908801,8987,13595,90.038900302,10.082730093,72.13748486,33,36,22.006533135,6.8756469023,7.323174892,38
"1052",9674.9765149,4.2550260377,4603,26762,106.50207915,8.706928492,76.01403526,41,25.4,21.00643326,3.4498095477,6.7692096543,54
"1053",14323.450773,5.5676528333,9912,12664,104.45413045,10.469011725,71.484200451,27,40.3,24.959567674,6.8700564972,8.8575970929,35
"1054",12635.068648,5.6333571944,7756,10225,96.357435371,10.793650794,72.508488769,29,34,28.05771658,6.2487640894,8.3755227823,31
"1055",7734.9287998,4.7225078103,6875,19664,83.064663729,8.6222222222,76.261436437,40,31.1,21.336173044,4.3950617284,7.9871060172,46
"1056",10370.009506,4.8644154628,5354,15161,89.640839038,8.5217391304,74.719832977,33,34.7,21.452020182,5.082775484,8.1851320004,39
"1057",11900.651327,5.2131606348,7609,12192,115.62603238,10.935143288,72.236334345,38,32.9,22.972470817,7.2369714848,8.1294652522,46
"1058",15122.866748,5.6425099972,9963,9291,156.39028063,10.018214936,70.081306144,28,33,26.61471406,6.3453025086,7.4681238616,23
"1059",12967.637521,5.5361215537,9050,9654,172.85920523,11.845102506,71.450084019,27,34.1,25.681661748,7.0943396226,8.7048832272,28
"1061",14194.027326,5.2163348639,5633,11387,106.50887574,8.5840707965,71.380365221,30,37.4,25.187281239,8.3774063888,8.0417820287,26
"1062",11302.001142,5.243404945,5664,16221,119.3005393,9.9309153713,74.237026949,32,27.1,23.064882036,5.0288276746,9.223641724,34
"1063",11396.276483,4.8268767229,8546,18738,94.715315897,7.9885877318,73.656046684,42,31.2,19.92290794,6.7801188547,6.7447045708,40
"1064",9106.5953989,4.8729646517,6794,17965,82.577611796,7.6953748006,75.591707491,47,28.5,22.226170724,3.8785834739,8.0043648501,52
"1065",8562.7304688,4.3244059389,4835,22531,105.14475743,7.3369565217,76.347504919,43,31.2,18.931216957,5.0930460333,6.9314444726,49
"1066",8838.6182612,4.675574711,4451,18484,83.648409007,9.0792656895,76.334079277,44,23.2,18.81744987,3.8578009042,7.1412639405,46
"1067",12154.205352,5.6070066195,7913,11053,104.25716768,10.380952381,72.503561849,28,31.5,25.305766413,13.239929947,9.5641806862,37
"1068",9326.5631835,5.0025467872,3810,16974,98.586920802,8.8637715645,75.298725109,44,38.2,23.30720998,3.7810325127,7.2901849218,37
"1069",10002.773808,4.6273596997,4623,21320,101.2872455,7.1492805755,75.010211736,43,28,19.052655904,5.2924791086,6.9105917787,48
"1070",12927.094182,5.3050366554,13308,11230,105.66746616,11.40776699,72.262466231,27,35,25.287830126,6.4921090387,8.3541354635,36
"1071",10719.227507,4.7023768642,4149,16270,100.25763882,7.9301075269,73.994989259,35,32.1,22.345549446,5.5141990626,7.4628374962,44
"1072",8646.0266554,4.5252884749,4951,18549,92.267041048,8.7107377648,76.493651343,48,28.3,21.050779934,5.5876948207,6.7993630573,51
"1073",13012.639642,5.9031286028,7302,10339,96.453900709,10.131578947,71.353856353,26,39.3,31.877699897,6.3171465406,9.3444909344,28
"1075",8594.7692148,4.6409858727,5744,28712,88.696166355,7.310565635,76.154918479,35,30,21.334399977,4.6432340287,6.6380672838,44
"1076",12852.812311,4.9405229349,5335,13332,115.77333458,7.7235772358,72.624788522,32,33.7,21.258876109,7.6068376068,7.9041305456,32
"1077",9989.4217709,4.7831704859,5385,19374,97.676235837,8.88758093,74.698463413,36,28.6,20.510978039,4.4575017729,7.5855617058,46
"1078",10347.547258,5.1512282756,5177,14995,105.88564351,7.6923076923,74.475173128,32,33.3,24.082175302,4.1180671269,7.6617087513,40
"1079",12131.471125,5.0095895366,15420,13106,93.745312734,8.718487395,72.511294108,36,35.6,23.155207438,4.1455160745,9.2506043513,40
"1080",9577.3274678,5.01771325,3505,19046,92.816439302,9.0208172706,74.714215317,40,34.7,23.217335937,5.9675898139,7.0287349469,49
"1081",10302.857632,5.0815114587,4530,14188,60.232799771,10.213243547,74.877783404,28,33.2,24.970109722,6.3226094727,8.6918856483,34
"1082",9718.8835759,4.7970069598,6485,17236,93.543559042,7.9721995094,75.299662052,42,34.8,21.759222839,6.7333081856,7.9618566176,32
"1083",9307.5522888,4.3908229513,3393,25097,89.872592384,8.2273747195,75.809977355,44,26.7,18.512715884,4.3371053674,5.9577840213,49
"1084",10974.863261,5.1891119228,6538,18455,123.76237624,9.7444089457,73.169699849,34,37,24.278488697,4.5634317006,8.9099526066,47
"1085",9822.8553186,5.2364039253,5925,18841,85.236676597,8.3088954057,74.833098614,47,39,22.561980205,5.7090982449,7.463435618,40
"1086",5594.3304566,3.9375286473,3534,43420,46.510204706,7.1317427386,79.683348388,49,20.2,15.983121435,3.2882476706,4.472773828,52
"1087",9583.9992739,4.7808966509,3845,19876,139.76370616,8.5794655415,75.58296218,35,34.8,20.786306288,4.876649455,7.1417481757,43
"1089",10540.047549,4.457594519,5710,19468,119.89581467,8.1715210356,74.368250321,36,26.8,19.88975986,4.0946443752,6.7728639857,48
"1090",16130.907352,5.1787763928,12206,12125,116.16722161,10.816944024,69.168418275,30,35.9,24.53343114,6.3311097635,7.8710408664,27
"1091",11917.043872,5.6013300184,10159,12668,115.63902123,10.208866155,73.097161713,30,37.9,23.211840361,5.9298650479,7.8476811719,40
"1092",15859.192877,5.2469022222,5167,14971,153.65455222,8.611599297,69.694158625,33,29.8,23.916493823,5.9526179574,7.615668077,30
"1093",11294.615183,5.0725125709,4855,14414,96.059382164,8.2068037671,73.778815642,31,32.7,24.382525006,5.0726891083,8.0282100909,33
"1095",12342.550936,5.0129344135,8602,14746,95.163324055,10.602409639,73.610783772,38,35.5,23.572164964,4.9305244285,7.4954664517,23
"1096",10155.78581,5.2721166706,7158,15711,94.964408991,9.194214876,74.734049105,36,29.3,23.69344843,5.1653278535,8.1667407078,46
"1097",11990.446019,5.1296942957,4935,14366,119.4312369,9.6686950642,73.259996597,34,34.3,22.994512158,5.8054226475,9.1391509434,32
"1098",7843.0519863,4.3756107902,5198,30446,72.604065828,8.0285834384,76.649551499,41,26.8,18.333509538,3.3068829308,6.0592566204,50
"1099",7428.7826844,4.4298368858,4683,26048,72.148213043,7.838880849,78.027086566,42,26.5,18.715624235,3.4831460674,9.2062367116,50
"1100",10263.297128,4.7217335489,7620,22164,70.677621698,9.2843326886,74.240182685,30,24.4,20.830966794,3.8818469896,7.1985545835,47
"1102",8667.8484325,5.0412550275,5752,15375,95.991187694,8.6567164179,75.825528808,42,31.9,22.061851552,4.2820553866,7.2865571906,39
"1103",10367.182478,4.897008308,7592,17064,101.77705977,8.8050314465,74.082238559,37,39,22.231141908,3.9909638554,9.8308051342,36
"1104",8002.2405968,4.5875869451,4171,23064,111.5355659,7.1428571429,77.446012529,39,30,20.149778402,4.7325445759,7.7473476437,41
"1105",11419.399695,4.7098832288,6501,18745,99.419666597,9.1042584435,73.972260638,34,33.1,20.518275487,4.2897508348,7.1799807507,38
"1106",10273.608242,4.8987077117,7489,21049,127.91511822,11.331679074,73.840529645,47,36.7,22.414372005,4.9677098857,8.2579423522,32
"1107",7774.2797774,4.4957190909,5701,21658,61.530927638,8.8052516411,77.209047881,39,23.7,19.827325188,3.6832298137,8.6158812137,49
"1108",10154.846098,4.593725012,4366,20745,86.062792738,8.5148514851,75.2929363,45,25.2,20.010615637,3.7413320432,8.101918122,46
"1109",10223.376258,5.1650251309,4929,14037,103.32693226,8.8807785888,75.80741631,29,36.9,24.049804996,7.0281653067,9.099287809,25
"1110",10378.251209,5.0194497854,5730,16817,101.74484822,9.5673876872,74.076040531,37,31.4,23.242518826,4.1965199591,9.4759131816,43
"1111",15063.24585,5.3392038907,5085,13604,125.42734094,10.991820041,70.350993103,33,36.3,23.996334379,5,7.449583626,35
"1112",14058.943794,5.8784139466,6900,10247,144.15213595,9.3247588424,71.52565106,28,37.9,29.076769358,7.6680672269,7.8459687124,37
"1113",7147.9467162,4.3848079836,2891,27023,85.135104041,8.0767289248,78.507805526,49,22.6,17.990421804,3.0892989928,8.0880437614,54
"1114",9741.6751956,4.9960995667,7073,16512,77.762986099,9.5145631068,75.440695653,47,35.3,21.534088073,5.373246493,13.977176785,48
"1115",9682.7470701,4.9419847038,7589,17063,86.511932412,9.4618834081,74.944040845,33,40.7,22.038987631,5.6238615665,12.251709541,37
"1116",6933.4941426,4.3021303029,4112,28629,69.342288395,8.9027789509,78.733676249,45,30.8,18.155452803,4.1426507248,9.2693638541,46
"1117",8969.4080455,5.006212054,5806,17223,80.249036571,10.858725762,77.632458855,40,34.1,21.032197224,6.6659210379,12.920730366,46
"1118",11511.871548,5.3310225322,6979,14227,101.07076418,11.743215031,73.799994383,35,35.8,22.94656752,5.7206295305,13.475827906,37
"1119",10539.470995,5.0018193217,7519,18536,76.183013365,9.5774647887,74.380840646,33,27.5,20.721538129,5.3156374639,12.248881272,42
"1120",11198.293946,5.2389988816,6227,11874,68.631173155,14.705882353,74.421697803,37,25.8,21.612387457,5.8377425044,11.487880351,40
"1121",7403.8099247,4.8037464777,5801,23330,58.309499853,10.372875896,77.906399867,41,27,18.88651436,4.2762929538,11.262843363,48
"1122",10846.772719,5.2110943682,6451,16180,82.580969192,14.22640127,74.903312853,42,30.8,21.923980452,5.4887476379,11.252836248,44
"1123",9982.662223,4.5514733124,4614,20545,77.034376091,9.8837496908,75.13583341,44,29.8,20.245888383,3.8178707294,11.525389927,45
"1124",11204.908988,5.110631089,16387,12417,108.25114265,9.2165898618,73.535302726,31,27.3,23.444715055,5.7239937271,14.20906568,29
"1126",10576.118864,5.0434693851,7507,14121,82.491650235,10.87962963,73.633535569,38,39.7,22.540613834,6.8027210884,13.460810299,33
"1127",9862.1469618,5.2658225252,9139,12098,68.109768179,16.206589492,75.856799856,41,34.9,26.259880003,5.2431216473,14.170977403,32
"1128",12780.17908,5.3638260257,8325,13654,94.03197087,13.036393265,72.979196041,41,38.7,24.568156751,7.0299022427,13.229086723,39
"1129",9011.6497907,5.2231061642,6677,14734,66.853268096,12.521008403,76.100997355,42,32.6,22.027191121,5.7466989027,12.274391014,35
"1130",9983.9194456,4.9471293466,4292,20821,86.167568305,11.699820873,76.099840915,41,28.5,18.269947005,4.3174032829,10.784480666,48
"1131",12206.196663,5.9972677274,16851,8185,82.808877112,15.059445178,72.652725753,32,27.5,31.848086764,10.346585117,11.436330718,17
"1132",10913.825182,4.6922986112,4734,17265,100.09294345,11.08815427,73.480789962,35,26.5,20.675796687,4.6703296703,9.8763045999,42
"1133",11220.105447,5.4227483158,9010,14602,111.10913056,10.651920838,73.712201633,40,36.3,24.478974131,5.7789569687,13.132372215,48
"1134",10655.589125,5.2950735463,10087,13637,88.585292873,12.941176471,73.89658236,33,36.5,23.515625466,7.1262481193,15.294646874,24
"1135",8678.6151382,4.800180455,5719,16635,79.528192297,9.6153846154,75.506183761,40,41.4,22.539442261,5.8976582827,12.028834462,41
"1136",10382.974859,5.050027141,4156,19021,86.716464603,11.206661207,74.714852231,41,28.8,21.242782196,5.8486679004,13.539360249,43
"1137",10156.786385,4.7631121321,5025,19737,81.167847841,12.622061483,75.50924709,39,21,20.993251813,6.1874559549,10.829374392,44
"1138",9036.0374563,5.0800460663,8690,13688,70.521861777,11.544991511,76.332199263,41,29,21.817007242,4.6059365404,12.822637935,39
"1139",8901.4448034,4.5981963562,4906,21911,91.400764851,9.6514547334,77.340209827,41,26.8,18.743669593,4.3726518618,14.594594595,42
"1140",10885.679886,5.1409137183,7143,16283,89.587516202,9.9867724868,73.932060778,41,33.2,21.031676816,4.7150259067,13.603082852,44
"1141",9322.6040899,5.0428201931,9092,15153,95.027772201,8.7677725118,75.400210953,41,31.8,22.664830086,4.3886150421,15.632847815,34
"1142",7234.3031777,4.8473914362,5036,21221,64.869881829,8.9985241408,78.536775398,47,25.8,17.798626642,4.4751493334,12.621720112,47
"1143",8413.4019833,4.6448609992,5668,20808,87.542320604,9.0128263857,77.288032483,42,32,19.224758245,4.7374210828,14.956041365,44
"1144",7494.8203642,5.1190631702,5887,13165,52.084208404,10.818933133,77.831437103,44,30.7,20.979497617,5.222339498,11.965999051,44
"1145",9131.8361055,4.7479870845,5285,26402,98.774787699,8.4420094143,76.509845357,39,31,21.604316205,4.0505919077,11.439425417,46
"1146",12804.641142,5.6726419255,7282,10982,81.935776298,15.649183147,72.434948432,41,38.6,27.638170161,8.2988695892,12.1886121,13
"1147",13711.675179,5.4222711218,8642,12803,101.33190036,13.69311317,71.940903196,36,33,22.641288601,8.1722750907,12.048613536,36
"1148",11468.493486,5.4033549532,6439,10239,76.337051136,11.690848214,74.738508067,40,28.3,23.700994091,5.8147274157,12.458159475,42
"1149",10077.548545,4.8503203813,5209,13143,112.06679899,12.273641851,76.862354802,39,23.9,22.609624129,5.0065699349,12.016504597,37
"1150",10098.453476,4.9620582098,6507,15763,83.801244974,12.195121951,74.927678955,42,31.4,21.431656792,5.2029446876,10.912075443,43
"1151",7542.1377785,4.8109541746,4466,18859,69.987368134,8.9638554217,78.216067491,38,26.9,19.503082138,4.6236989592,14.883852291,33
"1152",10914.957051,4.883678268,4175,15288,105.38261997,10.785340314,75.735131028,36,26.4,19.593602467,5.3605360536,12.346732888,33
"1153",10883.274125,5.2909405561,5244,17949,91.465773144,11.000951777,74.403603931,44,30.5,22.437956737,5.3092382555,12.467903751,44
"1154",12992.042186,5.0976478291,11679,13299,79.392877992,10.466582598,72.813552957,34,34.1,21.883761695,4.4383833375,11.143210896,32
"1155",10286.929682,5.4222711961,9629,14807,77.226871041,13.322965267,74.8189694,40,34.4,23.226918608,6.2394806444,12.733056464,24
"1156",9347.6066465,4.943931888,7964,14380,97.166395376,10.034431874,76.401094361,33,36.8,20.954495737,5.1837051837,16.092730137,38
"1157",11364.939908,5.0108413057,6139,18122,98.93708302,10.223214286,74.895082207,30,32.8,22.517842045,5.0105025872,13.358992302,33
"1158",7418.7092681,4.4733757641,4636,28516,67.018038075,9.6981802042,77.81472246,44,24.8,18.724473708,4.3907529298,9.4136183885,40
"1159",12394.442184,5.357077041,9295,14697,129.96196701,10.85080148,74.07798709,31,31.1,23.91719357,6.5604065604,12.587072736,35
"1160",9974.3091051,4.634968662,4644,18050,75.583673926,11.809317443,76.083533782,41,35.4,19.006955472,6.1756191702,8.9332918675,38
"1161",10641.81589,4.6895413958,4415,20988,88.683848971,12.170125544,74.570890372,38,32,20.516015542,5.6870831424,11.11866712,35
"1162",12667.485639,5.6033897565,6129,12054,95.522874018,10.953506698,72.908892405,44,31.9,24.398969339,6.2380609401,13.139806193,45
"1163",9841.1882732,4.8088437498,4054,19044,84.030801379,9.6742543171,75.814617298,48,32.5,21.504376531,5.2368409304,12.77470841,40
